class_id,nu0_pair_policy,audit_status,archetype,action_id,one_way,move_shape,delta_atoms,Ea_rep_eV,Ea_std_eV,n_eff,flux_firings,n_selected,occupancy_s,n_instances,reachable,n_members,donor,donor_run,donor_idx,cum_flux_frac_pend
b4f4ceda979340fa97ea8c0a00fc53a1a082837a83bed5d639310dffec91b1eb,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6110470521793134,0.02,28.0,10151.630743671007,10148.0,2.8135146339360833,17283.0,True,28,NiFe_Ni95_Fe05_T300_3vac#38,NiFe_Ni95_Fe05_T300_3vac,38,0.1527553423166653
41ab56e07af137c7aa40ebb924cad7bc10764ce36b64a8e3c6fd060b60ccc3dd,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.5768371966653105,0.02,28.0,10026.169282873136,10113.0,0.7552602779810311,12790.0,True,28,NiFe_Ni95_Fe05_T300_3vac#39,NiFe_Ni95_Fe05_T300_3vac,39,0.3036228196315745
1edeb41f3ffdba8dcba992e10bf0bbcbaf8e2712ab47629ba0482e2de7030aea,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6247436409668486,0.02,42.0,5442.766947056898,5446.0,5.669414907708198,20851.0,True,42,NiFe_Ni95_Fe05_T300_10vac#37,NiFe_Ni95_Fe05_T300_10vac,37,0.38552214685699077
df0efe62afd9f7d5fd40b1f2ebc5dbc217c0af68ae8ab3fe8487cc175aef9a8b,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6235344723100578,0.02,42.0,4527.203751866908,4543.0,3.4568286923407037,13230.0,True,42,NiFe_Ni95_Fe05_T300_10vac#36,NiFe_Ni95_Fe05_T300_10vac,36,0.45364465606910603
3d916077253024e1704c9d9ef5c2d8b75c2a5563163c239f8e9091b095b7012f,pending_research,approved,4972478298379930765,5581027151000475338,False,2313242692,0,0.6403721911395727,0.02,4.0,1417.53643726705,1371.0,1.81231884644315e-05,2176.0,True,4,NiFe_Ni95_Fe05_T500_8vac#665,NiFe_Ni95_Fe05_T500_8vac,665,0.4749748511075803
ef7eed87336db10b49137fc42cb05d83fa04385aa38455d9f22f07f54ba4ea20,pending_research,approved,4972478298379930765,5581027151000475338,False,1413152722,0,0.2688184843186788,0.02,4.0,1357.8744329493372,1371.0,2.2403592297905e-08,1376.0,True,4,NiFe_Ni95_Fe05_T500_8vac#666,NiFe_Ni95_Fe05_T500_8vac,666,0.4954072899014697
451e9c210266df20fb4e5b5a3c9911b84bfbd2de82a083da5213fd6d2266233e,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.5939048505625493,0.02,3.0,822.5154264122457,798.0,0.00033069166689149297,1055.0,True,3,NiFe_Ni95_Fe05_T400_5vac#198,NiFe_Ni95_Fe05_T400_5vac,198,0.5077839837248411
7e0119fd4108d80b07cc49f46d066763c808d6eb26a591f72841a34c088f7fde,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6265044718371031,0.02,3.0,767.3545526660816,799.0,0.0006466163802754126,1247.0,True,3,NiFe_Ni95_Fe05_T400_5vac#197,NiFe_Ni95_Fe05_T400_5vac,197,0.5193306514800525
6cd32d5dd6e86bd39cf8abe93fb8f89ad25f804369c14a516b213cc6b82771df,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6586567984888689,,2.0,644.8307788946368,613.0,6.97540297602e-07,625.0,True,2,NiFe_Ni95_Fe05_T700_1vac#157,NiFe_Ni95_Fe05_T700_1vac,157,0.5290336586966796
a1eb378cb899341c558283f88777b52a89091c135479adda62bfb1546fbd680c,pending_research,approved,4972478298379930765,5581027151000475338,False,1704683163,0,0.6361395795202838,0.02,17.0,643.5330192521644,664.0,1.1561335679973208,2265.0,True,17,NiFe_Ni95_Fe05_T300_10vac#193,NiFe_Ni95_Fe05_T300_10vac,193,0.5387171380439981
5de71c74e6b3fd8db4e7721b1a2b3ada99769dd5fdf62c031fd169424ed6d07b,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6618323825934591,,2.0,591.0618452641168,612.0,7.08186058802e-07,628.0,True,2,NiFe_Ni95_Fe05_T700_1vac#158,NiFe_Ni95_Fe05_T700_1vac,158,0.5476110642301855
cab20a6975d3a954cee3d3275e7bdffc4bfdd18cdf5ca8d393f69d66c5d0acca,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6012865128626759,0.02,3.0,503.43742911855384,479.0,4.406379250426001e-06,1147.0,True,3,NiFe_Ni95_Fe05_T600_1vac#448,NiFe_Ni95_Fe05_T600_1vac,448,0.5551864734192924
86f7b182e4cee2cf06d74e1488d03a744cce762fbf31e7c982cc04c81f9fbbfa,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6604817322020627,,2.0,445.4100603277124,446.0,5.17919530217e-07,480.0,True,2,NiFe_Ni95_Fe05_T700_1vac#274,NiFe_Ni95_Fe05_T700_1vac,274,0.561888723329147
18ffec260b71bd901dd42f1fb227651f35345f39b63ddf8be28b21ec51d71d93,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.5974621345644179,0.02,3.0,430.4854446903681,481.0,3.140989109303e-06,1016.0,True,3,NiFe_Ni95_Fe05_T600_1vac#447,NiFe_Ni95_Fe05_T600_1vac,447,0.5683663970277315
c80bf5f07ac9be63991edab1d7dfbb1d2a80571a2dc49eda6132738e5145dbd4,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6579888739687635,,2.0,417.398554956713,445.0,4.7058787466599993e-07,458.0,True,2,NiFe_Ni95_Fe05_T700_1vac#273,NiFe_Ni95_Fe05_T700_1vac,273,0.57464714745639
5493ee087ffc2e1a4f6db5abca1910683616fd110c92bebdb7a8c916d16533f4,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.5864537052971633,0.02,5.0,414.22026515934954,416.0,1.53837907422503e-05,1441.0,True,5,NiFe_Ni95_Fe05_T500_5vac#214,NiFe_Ni95_Fe05_T500_5vac,214,0.580880072982997
65055342f4e0f77d8c3b7526b30ca2130082431487804aecbb8c114629c0eb4f,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6604909412692986,0.02,4.0,395.9027355071644,359.0,2.092143969791e-07,622.0,True,4,NiFe_Ni95_Fe05_T700_1vac#80,NiFe_Ni95_Fe05_T700_1vac,80,0.5868373678663048
9c347a4542b610b1bcf81b186c3e949d99d0ee6c4283de786733a84f24b17b95,pending_research,pending,4972478298379930765,5581027151000475338,False,3688026399,0,0.37111752729288133,,1.0,387.16959596032706,386.0,3.812935557199999e-09,392.0,True,1,NiFe_Ni95_Fe05_T800_10vac#1227,NiFe_Ni95_Fe05_T800_10vac,1227,0.5926632519689546
129cbe7fb1ebfb670d9ee679caa533c2c3b9435869f3ce002b67cf72df86b134,pending_research,pending,4972478298379930765,5581027151000475338,False,1888779309,0,0.7099265916867809,,1.0,387.0689773394047,370.0,2.874024708478e-07,1409.0,True,1,NiFe_Ni95_Fe05_T800_5vac#378,NiFe_Ni95_Fe05_T800_5vac,378,0.5984876220260024
083c32927dbf448fd570b8633010af25740e92289547b8d84121ffb68afc3f20,pending_research,pending,4972478298379930765,5581027151000475338,False,3688026399,0,0.37338891574654565,,1.0,382.8470329488032,371.0,3.6473035419344e-09,375.0,True,1,NiFe_Ni95_Fe05_T800_5vac#377,NiFe_Ni95_Fe05_T800_5vac,377,0.6042484629243452
8b9d5125c6cb5134209adc5c1dc0e0e6ad8eedc0f24d2bcf61f8a66bd4d9900d,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.5829962944658462,0.02,5.0,380.72714022138916,400.0,1.0804199457289882e-05,1047.0,True,5,NiFe_Ni95_Fe05_T500_5vac#213,NiFe_Ni95_Fe05_T500_5vac,213,0.6099774050127896
3c68cf7fab04e7d60c104e41ffbbb6421352c1037563fa907a29e9f4be53568b,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6602731795036719,0.02,4.0,377.3666046517844,362.0,1.864822730714e-07,586.0,True,4,NiFe_Ni95_Fe05_T700_1vac#79,NiFe_Ni95_Fe05_T700_1vac,79,0.6156557798796453
9aa283632c6d9979b081e09398d8f81ad4153b147b0aa777ef900b27c9ed66c1,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6391008576065612,0.02,4.0,362.53916702465574,361.0,1.15740407997696e-05,1335.0,True,4,NiFe_Ni95_Fe05_T500_8vac#373,NiFe_Ni95_Fe05_T500_8vac,373,0.6211110408086912
8fdfa2b36b5244caec75482a6c801819fdd6b26755fae5ec58104a06519318f9,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6042156794945696,0.02,4.0,349.11072796233765,364.0,3.8384553292822e-06,815.0,True,4,NiFe_Ni95_Fe05_T500_8vac#372,NiFe_Ni95_Fe05_T500_8vac,372,0.6263642390487428
18eed7b4e1c54c11c4eeea8f856f60adedec5610a236df518fa11e0f4bbf6178,pending_research,pending,4972478298379930765,5581027151000475338,False,1888779309,0,0.7047694416305604,,1.0,341.591701028903,385.0,2.4139879828925996e-07,670.0,True,1,NiFe_Ni95_Fe05_T800_10vac#1226,NiFe_Ni95_Fe05_T800_10vac,1226,0.6315042957096625
177d99c2c30028645807fc5151fb154b33bad159d048d7f310da0390f98c5256,pending_research,pending,4972478298379930765,6698383570156747695,False,3031465928,0,0.40088790234676713,,1.0,329.2044255737529,305.0,1.830369442846e-08,306.0,True,1,NiFe_Ni95_Fe05_T700_10vac#1198,NiFe_Ni95_Fe05_T700_10vac,1198,0.6364579564554527
759abdf4e274071e613267d04119f4a52d44f94e345c91c6fee042c5ef84a12e,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.61621968732207,0.02,4.0,325.98355123390667,297.0,3.7263977819621006e-06,822.0,True,4,NiFe_Ni95_Fe05_T600_10vac#397,NiFe_Ni95_Fe05_T600_10vac,397,0.6413631515138312
8b93d6d55316605131c0aa6ad34b07d9f1c390d9b18d091c858c46f2e2d5e916,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.618213157000258,0.02,4.0,322.5281103854127,297.0,2.1793114500722e-06,587.0,True,4,NiFe_Ni95_Fe05_T600_10vac#398,NiFe_Ni95_Fe05_T600_10vac,398,0.6462163512757892
77a2cf2e7808785275ec22972616763b91d531884f7fbc057375abef150ba94f,pending_research,pending,4972478298379930765,5581027151000475338,False,1888779309,0,0.7048107324071681,,1.0,317.9628736078544,299.0,2.1170326972854e-07,674.0,True,1,NiFe_Ni95_Fe05_T800_6vac#510,NiFe_Ni95_Fe05_T800_6vac,510,0.6510008562315314
350f950fa5ecb8b20080c581e09dbb7e34c779cd2389f45c347ffcabdecd9ebe,pending_research,pending,4972478298379930765,6698383570156747695,False,2744808703,0,0.7492205502157959,,1.0,315.8102466083477,303.0,2.822652338588e-06,531.0,True,1,NiFe_Ni95_Fe05_T700_10vac#1197,NiFe_Ni95_Fe05_T700_10vac,1197,0.6557529698126765
95c126064e086540a3ea597279a20a0c1709c3cf773acf50f85d158e4c903fd8,pending_research,pending,4972478298379930765,5581027151000475338,False,3688026399,0,0.3710510106029688,,1.0,298.212856676772,299.0,2.8652143119230004e-09,305.0,True,1,NiFe_Ni95_Fe05_T800_6vac#511,NiFe_Ni95_Fe05_T800_6vac,511,0.6602402889592374
6e7076b9c0f0ee0f005be465f1f19f1d0ad7d2ceb47b29a696b4cccc1466c3b7,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.5833912800176553,0.02,4.0,255.42204481996686,232.0,1.5425970691632e-05,674.0,True,4,NiFe_Ni95_Fe05_T500_7vac#358,NiFe_Ni95_Fe05_T500_7vac,358,0.6640837189338769
42876b77315d0a3b9057be90339165a51cfa5d26d182a1fedc514f3b0b907e24,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.5850945678598451,0.02,4.0,249.8168992702634,230.0,1.5012673556990888e-05,670.0,True,4,NiFe_Ni95_Fe05_T500_7vac#359,NiFe_Ni95_Fe05_T500_7vac,359,0.6678428062104022
94b46313077e822f1b752caaf2b7d3171d5258335be3c0226e6ae526abbd2dd5,pending_research,approved,4972478298379930765,5581027151000475338,False,1704683163,0,0.5995530951194652,,2.0,238.3094825039509,253.0,0.0004425711883284,548.0,True,2,NiFe_Ni95_Fe05_T400_10vac#192,NiFe_Ni95_Fe05_T400_10vac,192,0.6714287371308992
6e3fe6950ca5b61c3f67ea327fe0b9a9e5a8ea4b67a8469c153845619f25c1eb,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.583787519994985,,1.0,226.78359500487736,233.0,8.8606069528e-08,296.0,True,1,NiFe_Ni95_Fe05_T700_3vac#374,NiFe_Ni95_Fe05_T700_3vac,374,0.6748412337594208
fbcc8c78791825b11a548f12032e0f7121c1bfe4da15e3977f446b6ff0ceb924,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6360843220090829,,1.0,221.8927713834902,204.0,1.060056988248e-06,207.0,True,1,NiFe_Ni95_Fe05_T600_1vac#327,NiFe_Ni95_Fe05_T600_1vac,327,0.6781801363560712
7e1cc2bd7f9e73c30f192865e5d83dcf6878d86ba7bb54c5f1c4d1ba830245df,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6201286212735796,,1.0,220.96955119631184,234.0,1.306444900194e-07,326.0,True,1,NiFe_Ni95_Fe05_T700_3vac#373,NiFe_Ni95_Fe05_T700_3vac,373,0.681505146917118
2ebc5d482e51c22afbc2a020309f2f299e4442f33c7f59b492498c269779a4a7,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6685370828790839,,1.0,215.77987008299655,204.0,2.2424924037999995e-06,204.0,True,1,NiFe_Ni95_Fe05_T600_1vac#328,NiFe_Ni95_Fe05_T600_1vac,328,0.6847520664270818
3e066e1fdcff216e7f2d9a3d313e36cb42e5c22c0022b822f0a389b62e8b93e5,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6097127269188568,0.02,3.0,210.3108962379245,217.0,1.99077922438e-07,237.0,True,3,NiFe_Ni95_Fe05_T700_1vac#126,NiFe_Ni95_Fe05_T700_1vac,126,0.6879166922649333
d404950566fa72db13555f0be9e850da7cecd04a88175153b249949cf9989192,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6585397065809958,,1.0,204.961534208043,211.0,5.5374679992999996e-08,214.0,True,1,NiFe_Ni95_Fe05_T800_1vac#385,NiFe_Ni95_Fe05_T800_1vac,385,0.6910008242738933
ee349ddb295fe96ca6893daecb0d17cbbadf84cb5d1f55fac39936830647159f,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6599993426161747,,1.0,197.7607567931187,211.0,5.7346206944199997e-08,213.0,True,1,NiFe_Ni95_Fe05_T800_1vac#386,NiFe_Ni95_Fe05_T800_1vac,386,0.6939766035219289
aa5aa5f115fe9599198127686f6a7e1c184259d8ae853985c8ad443c6a8b2d0a,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6076618044529201,0.02,3.0,196.82850443993405,195.0,1.9797420915724e-06,288.0,True,3,NiFe_Ni95_Fe05_T600_4vac#524,NiFe_Ni95_Fe05_T600_4vac,524,0.6969383548240183
d98d91a92114856ad772458fd6b51f3ab3b15ae9eedd6f497abf5800de615e06,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6550394829628204,,1.0,192.83332193058393,174.0,2.96016205095e-07,300.0,True,1,NiFe_Ni95_Fe05_T700_5vac#668,NiFe_Ni95_Fe05_T700_5vac,668,0.6998399891372966
21c4d07744a8f3219899a3cd9a355209ec71ea307eefdfc8feccaf37ef31fbd4,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6096623017434069,0.02,3.0,192.1682544548418,196.0,2.5503625384480004e-06,285.0,True,3,NiFe_Ni95_Fe05_T600_4vac#525,NiFe_Ni95_Fe05_T600_4vac,525,0.7027316159342962
c220eafe43085364d30de102521984cba4aa5fd9eec99a754badbf0bfd4d797e,pending_research,pending,4972478298379930765,5581027151000475338,False,185589497,0,0.6133523108283044,,1.0,155.50838569612375,157.0,1.0840362687499999e-05,215.0,True,1,NiFe_Ni95_Fe05_T500_10vac#827,NiFe_Ni95_Fe05_T500_10vac,827,0.7050716081276621
a49d6e6f20a87b568a9021846087dfc31ce5dd8195ff4f1ea8e2a96e1bd8d3fe,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6052513389561213,0.02,3.0,155.02417579285895,149.0,2.5755232863218e-07,156.0,True,3,NiFe_Ni95_Fe05_T700_1vac#125,NiFe_Ni95_Fe05_T700_1vac,125,0.7074043142355316
11f9c7e0ef10ae52d7ad7283489e522be42ae99acf16e168a37594a68291f479,pending_research,pending,4972478298379930765,5581027151000475338,False,185589497,0,0.5447102506541341,,1.0,154.62643390066825,158.0,2.15367287297e-06,160.0,True,1,NiFe_Ni95_Fe05_T500_10vac#826,NiFe_Ni95_Fe05_T500_10vac,826,0.709731035374047
332256ad525792b0b13a944a43dfe57e93ff34840a93cf7bc13665ba19b5f17d,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6563919371528756,,1.0,152.6098595284447,135.0,9.096347320699999e-07,137.0,True,1,NiFe_Ni95_Fe05_T600_2vac#266,NiFe_Ni95_Fe05_T600_2vac,266,0.7120274123721662
e449e878a59284bb645360e7e520a14635d63f793f888ef2bc2f674cfeaa08da,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6652169553490239,,1.0,151.9687781763186,191.0,1.95963935352242e-05,419.0,True,1,NiFe_Ni95_Fe05_T500_8vac#453,NiFe_Ni95_Fe05_T500_8vac,453,0.71431414278208
39a226f222d5e8c54a482d1a68dc25145285813c7ef71156387b68befce6b6a3,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.646974655609468,0.02,3.0,147.83830629230496,146.0,0.00036225294659381405,300.0,True,3,NiFe_Ni95_Fe05_T400_8vac#348,NiFe_Ni95_Fe05_T400_8vac,348,0.7165387204539261
a1deae9d0f67bb78715795603e02731a6126236ae3a4e78699a1846fe8b621d2,pending_research,approved,4972478298379930765,6698383570156747695,False,4081219197,0,0.8108420922430963,0.02,47.0,147.34976769037118,138.0,12.813092217646732,33894.0,True,47,NiFe_Ni95_Fe05_T300_10vac#52,NiFe_Ni95_Fe05_T300_10vac,52,0.718755946904746
597e93767b14848477b61d3201a90d6ab4da027a80ed75b09aac9af41914229b,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6571929585679755,,1.0,146.85011978562224,175.0,2.235206930189e-07,270.0,True,1,NiFe_Ni95_Fe05_T700_5vac#667,NiFe_Ni95_Fe05_T700_5vac,667,0.7209656549687515
ca5eecd69e91319077a3460f7ed9a1eb026b78daeb4de646214654aaf009781a,pending_research,pending,4972478298379930765,5581027151000475338,False,1888779309,0,0.7085567037356669,,1.0,145.6084700841138,123.0,1.16131000885873e-07,508.0,True,1,NiFe_Ni95_Fe05_T800_6vac#769,NiFe_Ni95_Fe05_T800_6vac,769,0.7231566794704821
2151580d46077030c494c0d59563320ebbff51a268451a22249688bcfd53d162,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6744288014933774,,1.0,145.27216419565897,153.0,1.65741689586e-06,165.0,True,1,NiFe_Ni95_Fe05_T600_2vac#187,NiFe_Ni95_Fe05_T600_2vac,187,0.7253426434531286
ea46d0122d316abbb6f72a1b07ba470759854e0575d5152ec82fdbcb0fbfa34c,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.5907117663964528,,1.0,143.30157018817874,114.0,3.04847847719e-07,217.0,True,1,NiFe_Ni95_Fe05_T600_7vac#342,NiFe_Ni95_Fe05_T600_7vac,342,0.7274989551789327
efaf5c1212bfcc7336318839d7221e9c05a755ed5af75b3d946698614c862e3b,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6380265034986224,,1.0,142.5428394593512,154.0,6.9606368581e-07,155.0,True,1,NiFe_Ni95_Fe05_T600_2vac#186,NiFe_Ni95_Fe05_T600_2vac,186,0.7296438500028484
63096f77f2d325d82fe80bb40901140eb357e2151c48be0f73786360f0312667,pending_research,approved,4972478298379930765,5581027151000475338,False,4081219197,0,0.5951505030770556,0.02,6.0,136.14384310314503,141.0,7.95834017608e-07,284.0,True,6,NiFe_Ni95_Fe05_T600_3vac#133,NiFe_Ni95_Fe05_T600_3vac,133,0.7316924567619636
0f237b6b4e5fe0e49f8394c3a8209d56a62ad167d0134f231905a7629361eb1c,pending_research,pending,4972478298379930765,5581027151000475338,False,3031465928,0,0.2500583309038121,,1.0,134.92057496105465,135.0,9.406719044300001e-10,136.0,True,1,NiFe_Ni95_Fe05_T600_9vac#880,NiFe_Ni95_Fe05_T600_9vac,880,0.7337226565529269
f1428ca3add1ce3d99f8aa3ee3946b1f61339fb63a135f47e68af36b88d6f1b2,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6445667322768714,,1.0,132.75590661575794,133.0,8.344744656e-06,145.0,True,1,NiFe_Ni95_Fe05_T500_10vac#777,NiFe_Ni95_Fe05_T500_10vac,777,0.7357202837787096
5a59cd142d312f5360106861bf6679959f5336e5c8a292544e9f284522d4c11f,pending_research,pending,4972478298379930765,5581027151000475338,False,2744808703,0,0.6680710231312333,,1.0,132.28464841572637,136.0,1.4519233231600001e-06,148.0,True,1,NiFe_Ni95_Fe05_T600_9vac#879,NiFe_Ni95_Fe05_T600_9vac,879,0.7377108198080644
ffca8812e5adac077c12961a0cf06e4e88e55b2012e452f76629408e7c41770f,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6549634276116195,,1.0,131.87164264901935,134.0,7.594359366e-07,145.0,True,1,NiFe_Ni95_Fe05_T600_2vac#267,NiFe_Ni95_Fe05_T600_2vac,267,0.7396951411869002
cae2a68163a7b6f20f87d634ca6154394c0e4566f98490e22e71c684e5e1c93d,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6520371757333124,,1.0,124.76342710174153,117.0,7.09069845395e-07,129.0,True,1,NiFe_Ni95_Fe05_T600_2vac#332,NiFe_Ni95_Fe05_T600_2vac,332,0.7415725026174672
61d48ec8ee88e16f82bc102418242c5724019a0a6d47de03361268694917b85d,pending_research,approved,4972478298379930765,6698383570156747695,False,1257920239,0,0.8564622703971511,0.02,28.0,124.52382963252494,100.0,1.7782378779713646,20187.0,True,28,NiFe_Ni95_Fe05_T300_2vac#42,NiFe_Ni95_Fe05_T300_2vac,42,0.7434462587363014
0d06d975d9c46c2068fd25b8366bcb6e32ebe239eb4826269aee136a786c7d35,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6520404480188519,,1.0,124.23727660003438,118.0,6.683674484e-07,120.0,True,1,NiFe_Ni95_Fe05_T600_2vac#331,NiFe_Ni95_Fe05_T600_2vac,331,0.7453157029856758
39e337157f3e7801f4886b82cbd0a4f3ce7570c32894653f7abe677b3f7ed2c8,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6430320826975732,,1.0,119.21882112993313,134.0,6.83860258573e-06,137.0,True,1,NiFe_Ni95_Fe05_T500_10vac#776,NiFe_Ni95_Fe05_T500_10vac,776,0.7471096326795476
95fb9fa5327c9a4b4dffeb62a94045d04211ac474c6143d733b6d0629d4e6e52,pending_research,approved,4972478298379930765,6698383570156747695,False,1257920239,0,0.8582870311685019,0.02,47.0,115.91455478299207,120.0,1.7782436573730378,23064.0,True,47,NiFe_Ni95_Fe05_T300_10vac#53,NiFe_Ni95_Fe05_T300_10vac,53,0.7488538418556347
bcea3e9b438abde9f3633c2bcc9448dfa9261b76269f2308855ca050aa3ddb9b,pending_research,pending,4972478298379930765,6698383570156747695,False,1680948196,0,0.7590756663821595,,1.0,115.07079771980122,111.0,4.0697262175749996e-05,224.0,True,1,NiFe_Ni95_Fe05_T600_8vac#894,NiFe_Ni95_Fe05_T600_8vac,894,0.750585354707134
9fff396bd41e8cac54da3b75f4fbaeba5317cbddc399ca6ff7082c8e627a6137,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6538616121942482,,2.0,114.22795220763754,117.0,5.8085640854000004e-08,130.0,True,2,NiFe_Ni95_Fe05_T700_1vac#408,NiFe_Ni95_Fe05_T700_1vac,408,0.7523041849504903
e4f4d432350c1fc7cd56de2e3a77bd8ae6288dfcf4668f9e160ab8ee2517b34d,pending_research,approved,4972478298379930765,5581027151000475338,False,4081219197,0,0.5921261703832319,0.02,6.0,112.60077834647859,144.0,7.610237363443001e-07,293.0,True,6,NiFe_Ni95_Fe05_T600_3vac#132,NiFe_Ni95_Fe05_T600_3vac,132,0.7539985305069581
4c1d3b572d17902574852f23d29d45717479e21c7d370149889653457ad3c21c,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6566313171799791,,2.0,112.470870018699,115.0,5.7254448462e-08,133.0,True,2,NiFe_Ni95_Fe05_T700_1vac#409,NiFe_Ni95_Fe05_T700_1vac,409,0.7556909212847718
efd7cdb63bd97d508d444d627f274f7cf2ea14021828d1a529723c71bb9cda29,pending_research,pending,4972478298379930765,5581027151000475338,False,3688026399,0,0.3750150316300279,,1.0,111.65642288604394,124.0,1.1702912786400003e-09,125.0,True,1,NiFe_Ni95_Fe05_T800_6vac#768,NiFe_Ni95_Fe05_T800_6vac,768,0.7573710567753623
505f23b6e23838df0de182eae0cbad6221b4d6363d8b40c0f6f63b51a3625629,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6526042701025291,,1.0,111.32462843881987,103.0,2.6034114030099997e-08,108.0,True,1,NiFe_Ni95_Fe05_T800_1vac#181,NiFe_Ni95_Fe05_T800_1vac,181,0.7590461996321936
8ff696c0d14c0cf52c7abf26e3614a5a42b7d4dcfbfd3908be92f53e41db020b,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6263542119295381,,1.0,108.62864624918856,115.0,3.8743187354999997e-07,215.0,True,1,NiFe_Ni95_Fe05_T600_7vac#341,NiFe_Ni95_Fe05_T600_7vac,341,0.7606807750479252
f8ed25fca2a14fde145e7c550455790cdc3247bb9d638e51de4a645dc1cf3fad,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6122110107885281,0.02,6.0,106.67936813159581,107.0,0.00010937974470162998,288.0,True,6,NiFe_Ni95_Fe05_T400_5vac#160,NiFe_Ni95_Fe05_T400_5vac,160,0.7622860189548933
efc757d81ba196ffeea5495f1e6daed233a642e84dbcdd7b9467619ce888329b,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6469783210386596,,1.0,106.31807105036034,104.0,5.828480906800001e-07,191.0,True,1,NiFe_Ni95_Fe05_T600_10vac#612,NiFe_Ni95_Fe05_T600_10vac,612,0.7638858262910565
f4fa21b0d86b052a683d1c037f9e2705c1e8151befa11b797ae1d37a631372b3,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6366988977079019,,1.0,105.94958857985795,89.0,1.1974443845120002e-07,171.0,True,1,NiFe_Ni95_Fe05_T700_7vac#1176,NiFe_Ni95_Fe05_T700_7vac,1176,0.7654800889352052
497cc0a7c508cbac85ad228e9636941abacf6cd7afe3ef3ab1e9df0dc361c638,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6513454742798787,,1.0,104.7453005280095,112.0,2.62895662261e-08,115.0,True,1,NiFe_Ni95_Fe05_T800_9vac#1147,NiFe_Ni95_Fe05_T800_9vac,1147,0.7670562302116395
