class_id,Ea_eV
5a59cd142d312f5360106861bf6679959f5336e5c8a292544e9f284522d4c11f,0.6583145295921895
ffca8812e5adac077c12961a0cf06e4e88e55b2012e452f76629408e7c41770f,0.6412952025830236
cae2a68163a7b6f20f87d634ca6154394c0e4566f98490e22e71c684e5e1c93d,0.6383320589379764
61d48ec8ee88e16f82bc102418242c5724019a0a6d47de03361268694917b85d,0.8490563008986101
0d06d975d9c46c2068fd25b8366bcb6e32ebe239eb4826269aee136a786c7d35,0.6379716473734334
39e337157f3e7801f4886b82cbd0a4f3ce7570c32894653f7abe677b3f7ed2c8,0.6350385663540692
95fb9fa5327c9a4b4dffeb62a94045d04211ac474c6143d733b6d0629d4e6e52,0.8510585607550638
bcea3e9b438abde9f3633c2bcc9448dfa9261b76269f2308855ca050aa3ddb9b,0.7522885019675414
9fff396bd41e8cac54da3b75f4fbaeba5317cbddc399ca6ff7082c8e627a6137,0.6407578218559138
e4f4d432350c1fc7cd56de2e3a77bd8ae6288dfcf4668f9e160ab8ee2517b34d,0.631845728661574
4c1d3b572d17902574852f23d29d45717479e21c7d370149889653457ad3c21c,0.6451279854745735
efd7cdb63bd97d508d444d627f274f7cf2ea14021828d1a529723c71bb9cda29,0.3703680990906832
505f23b6e23838df0de182eae0cbad6221b4d6363d8b40c0f6f63b51a3625629,0.6417501180503677
8ff696c0d14c0cf52c7abf26e3614a5a42b7d4dcfbfd3908be92f53e41db020b,0.6177580768485313
f8ed25fca2a14fde145e7c550455790cdc3247bb9d638e51de4a645dc1cf3fad,0.6356050161252824
efc757d81ba196ffeea5495f1e6daed233a642e84dbcdd7b9467619ce888329b,0.6378796867761594
f4fa21b0d86b052a683d1c037f9e2705c1e8151befa11b797ae1d37a631372b3,0.628879611168486
497cc0a7c508cbac85ad228e9636941abacf6cd7afe3ef3ab1e9df0dc361c638,0.6425903702606774
f089dbd7e718e1a1a4bcf7f1aae554f6404b676b3705515c9a4d5f7ccf07ddfb,0.644630365017747
19141a81e7f1a3020419a493b9afa9a74b71131ee5d8f0d5814c7c747b4b8896,0.7954539359880073
e40e87481c8af178df3d5b1a2158afd57766595ffd16435c09bc266c790854fa,0.5909379185923171
3b97e057e186d44dd59e3d494d97ca17e64387e2177a689d8a733d34a62a2baf,0.6328627335715282
81b21b9cc72ad3b6b2a4e13cb0ccbfa329f48bca739631910ffe9eb6939cc3b7,0.6336127136132745
459856208b242f4499af91fa51c408d7c642a9cabce9fc2e8bfd90e1de971c02,0.6398988219293642
ec8cd3be5d00356978d9e31ef214053a26c537749a8eae0ac0c8c456a55180dd,0.6138823562828293
59fb22adcd6d46a1d5d3abba6882750c720607c8f0f693d44c7403a48fcad035,0.6404754334257632
0f04377268b203c6e056bcdbda4030c37fc7b080a38be905197b68db3ab362a2,0.6366663001554116
b33e204941e282936021c966a50c2523e06f15c0ae4c42d57393487d12f93aae,0.582586328873731
e1e205b69fc0b07a9dd98c20e2695b00d7019249ef8fea50497a75abd9cfd7b7,0.6269424826618888
43ca8d657100dde20c0b34bf41ba64ed983e1161a9bb2b3aa1ccd197f29fb59f,0.3593780557453101
1e102a522acb7bf1216723422af10fdca9b39dd75844585795c9b62e846ad2e9,0.6159634771729543
b687a6d8790283c0d4e7047cbd6afddb58a87af80473f0e203e4e3ceb69ec446,0.6374828525636076
9c99c095da7b904cd14adcc36f245c40ae468c7ef42e38d5592caba44e95dac1,0.6370677806953609
ad1787b572ccfee65616c18b6b2b2ff4b4d5e2c279eb1ee4c4ee1624ae79122e,0.6348797376695074
1995fa903841e8360ceb3dc84d66db5125609e1da3c71bafe031159c4e40a456,0.6455608674527866
ad1c5514512184066fd8d65a8beec15e85266b29554947a8ea736cf1a3b97024,0.8054616266040284
f0502277633d5dbf1374566cdd92576ccd16c70d17017ead2890dad017065ae1,0.6367969233715485
f1b2965f9da7276c8c124f4883ba3e0cd02aa9d0c47560197bd63734d698fed4,0.578037131774181
b0590906021ad4f4f01f6a1c916ed0afea4f2d92c24ef37750af4561bff4667a,0.6147419108433496
9cd82370e14c87fec5ddefcb7ffac7b73baa638eced2ba2199417d54eab9ca8d,0.7300215313607623
d3ce54478c962d99a38a30b40aa0c7b35a1ef90b5d6530d1de2e164c13f26225,0.6413066679160693
bd58978ae11e3f1390bb9bd85dc753662ee396fcc7fea2d8f755e70eb0591f9d,0.63834528375628
db8aa29660fb308a0eabe3c0a8eb939993cf2a39f85e4e2a35a484d07789b294,0.6408894573696671
bb09fbc5982d166bbc3baba928f5dc6aef69aafe5943ec560807060df1dd18b6,0.3827679695837105
812eea01a882dc82d2b37e7c291fd269f5cacbde93eecf10a8ea2c27d2e75f38,0.6247960188838988
31294b6fd7f23062d87888e832fcaebcc894e98258ac49e330749cb333a1518d,0.6358732980302193
812b128bbb804e83ad2cc4a59d264075f67d97ddb98948861584d335c157e604,0.6399778909212728
5cb99912a626a1882233a6f9ce0063dc1e555cb462c6311d2c2401132f1c5b72,0.6435863448318742
925348170914e63cf7d6da2e4269e05f38ed68e36c3a9834fad0813ffe3b59ff,0.5226977959869146
dfbfa5d11cddcbe59464baa765b6740373670b2517204abfbfa53fe8c0bf1df1,0.656012774156352
3f5525946db94c6b7d9b08659b08cbceeb7c0bf9640caa41a28652cb025dd0ce,0.6426323643604519
ad7fbf7a67d09d704490a66729f71889db164106ec652605a320fb4c9a5d7003,0.8283743884435353
562a533097d282cb2b427cc172f84c630c47cdc20cad5cbc7f48b7ad755781f0,0.645631863050312
8b6a8895fe6035c91ef513c164062c4d7a08197609ae5d47ee6983521ddcad54,0.6461549860482592
2cc3a7e728d3d798129676cf536f6e2074cc2eb27f7c0bfaea874edf880d908b,0.7174186742345228
c446d90841c75189dec5dd0fb13e3ebe4361a2b424cf034b508d5ac4906c9979,0.6537960279229083
507913396d0bb54736d3b0b42b427ab03674e9e5749f54cc880cd9e8abb3de8c,0.6312193653079703
2eb32c90157567d68c9d4cb916a4f0b3e488655755cbeb18e7ea002f7ff934c4,0.6381653222210844
1255cba7c6ae4a57eb21e3bf7ac3650d35d176bd2bd1eb69240fd6d1f405d58f,0.6354722121291161
a0def239485f4cbd03d50ce905d6b188ff8acadfc5de25e27d192656ab1ef82e,0.6485171562731011
6c87c170efee064af91a4aa318a2fccae084bc5b80c40e0269d2ec3c18f98251,0.6405662785878121
5ca4775213af4f3157f1d6efb5658f56ae6abda61bb367e9cdc7ba75bb71bd51,0.6821190019868482
34cc794bdcb6c32f36f6f0df694210d2c63d054c7a49befc7bf6ebdabd95af7e,0.6442664027081264
e068ce82ae9d72592a7256cbbf13725f01eb7eb9df66a52715f1b18bd2f70399,0.359408567761875
eff7538cfaa5591283cdfe33ed4d2f1ceb975fc33ffb23ff93ab01b9bd7bf66a,0.648871614728705
d4fae9b05592324bbba6f30d671ede82f0edaa4fa0ffd4ee3cf6cef39d11f73a,0.7611055175966612
1aab94afb8fe023d67839ec5a606d4edbe4ead3089731aa45b958ca3849b3b17,0.640440643007878
db4eec3996e542c86ec3f9fafbc766c2f636ee637d9ebf9eb700b9badbb7c925,0.6374716722234552
d43a1885e750788cfdf3adc6b0882246b65e4473d3354da204414e92d6fcc9bb,0.6331454107562422
536f669ca73b65f1e22c239a1d42e373417ecd404338ae25318faeb1a8c4222b,0.6691278306975619
eac0c452871de0289ead056576fce0751fb76aab053fa65a4c8d5834ac4d17b2,0.6456934412435658
56deea505c4863068921fcb2a11757f53e1bc6548089f1fcfacc4edbc8ee55b8,0.6394321296284033
0c0d0e808b228427cc9e6ec65c0c9fc70067bf83dcab946388dc6a4c83f2ba01,0.3197876726158029
