class_id,search_run,idx_ref,flux,Ea_rep_eV,Ea_member_eV,archetype,status,n_pad,n_bad_snap,pad_unresolved_top,pad_unresolved_bot,refine_ok,ladder_len,error,Ea_meas_eV,dE_meas_eV,mover_ok,dra_ok,dra_stored,dra_meas,relax_shift_max,class_id_stored_matches,class_id_ok,class_id_after,saddle_token_flicker,max_residual_before,max_residual_after,accepted,dEa_eV,in_band
a1eb378cb899341c558283f88777b52a89091c135479adda62bfb1546fbd680c,NiFe_Ni95_Fe05_T300_7vac,105,643.5330192521644,0.6361395795202838,0.6437611772889795,4972478298379930765,refine_failed,455,0,False,True,False,15,"[{""rung"": 3, ""zseed"": 3004, ""ok"": false, ""artn_error"": ""(0, '')"", ""delr_sad"": 6.512952477643608}]",,,,,,,,,,,,,,,,
94b46313077e822f1b752caaf2b7d3171d5258335be3c0226e6ae526abbd2dd5,NiFe_Ni95_Fe05_T500_10vac,416,238.3094825039509,0.5995530951194652,0.6439677531398047,4972478298379930765,refine_failed,455,0,False,True,False,15,"[{""rung"": 3, ""zseed"": 3004, ""ok"": false, ""artn_error"": ""(0, '')"", ""delr_sad"": 6.513909515410003}]",,,,,,,,,,,,,,,,
6eda27ed5beaa4b2ef9c3dff27fde6abf2cbaa4c457c5cf2c0ba007c79652e80,NiFe_Ni95_Fe05_T600_7vac,198,48.734518292601074,0.8592795097071868,0.8714155633952032,4972478298379930765,acceptance_failed,450,0,False,True,True,1,,0.8538924505623982,0.06259592964352123,True,True,1.4934901930744227,1.5337357772402265,0.09191736905188766,True,False,3b2ebf51a0a744441cbdc9df6037abbca34e40310fc7a60e23e4f10de8d13da3,False,0.0979823111936126,0.08479487387652156,False,-0.005387059144788653,True
b593e0841fe0c9942e5feb60a43fb7a1489b03b8a191999baeb6108a22ac0ce1,NiFe_Ni95_Fe05_T600_8vac,428,51.4152768556545,0.7720809690212609,0.7914585909829839,4972478298379930765,acceptance_failed,450,0,False,True,True,1,,0.7710666914763351,-0.0799062927903833,True,True,1.052781356069022,1.083642440888334,0.09811419954674545,True,False,1e5ac42eb0f72354fa8a0980cc5270fcfa5f570f1395a3f38ded124870cf3d0c,False,0.09745157167426781,0.07502706787281939,False,-0.001014277544925779,True
3d916077253024e1704c9d9ef5c2d8b75c2a5563163c239f8e9091b095b7012f,NiFe_Ni95_Fe05_T700_10vac,89,1417.53643726705,0.6403721911395727,0.6675923047787364,4972478298379930765,measured_in_band,450,0,False,True,True,1,,0.6595774266284025,0.37237905549409334,True,True,1.4698309343002027,1.473676273460078,0.07722404127747189,True,True,3d916077253024e1704c9d9ef5c2d8b75c2a5563163c239f8e9091b095b7012f,False,0.09028089847290374,0.06843604077449313,True,0.019205235488829797,True
39a226f222d5e8c54a482d1a68dc25145285813c7ef71156387b68befce6b6a3,NiFe_Ni95_Fe05_T800_8vac,670,147.83830629230496,0.646974655609468,0.6471522768379145,4972478298379930765,refine_failed,455,0,False,True,False,15,"[{""rung"": 3, ""zseed"": 3004, ""ok"": false, ""artn_error"": ""(0, '')"", ""delr_sad"": 6.458336560107278}]",,,,,,,,,,,,,,,,
