class_id,nu0_pair_policy,audit_status,archetype,action_id,one_way,move_shape,delta_atoms,Ea_rep_eV,Ea_std_eV,n_eff,flux_firings,n_selected,occupancy_s,n_instances,reachable,n_members,donor,donor_run,donor_idx,cum_flux_frac_pend,arch_name,fe_role,tok_kinds,n_tok,n_disp_gt1A,mover_rank,mover_margin_A,dra_stored_A,prev_status,stratum
f5c567b9158da1da828691e27f7b10d00e5d1c9d02e678e1299c16d1e6534258,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6520566557010169,,1.0,22.48442264688354,19.0,5.118512455e-08,24.0,True,1,NiFe_Ni95_Fe05_T800_1vac#726,NiFe_Ni95_Fe05_T800_1vac,726,0.1307873363533264,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4806331965625605,1.2753529871776832,,A1_fe_mover
04741e02317c6cf33dd0e3be491b8b6e660675148409a9c22dcda8bfa3ddc8b6,pending_research,pending,4972478298379930765,5581027151000475338,False,4081219197,0,0.6462541580513063,,1.0,22.18055540280266,26.0,1.1425655110000001e-07,27.0,True,1,NiFe_Ni95_Fe05_T600_6vac#538,NiFe_Ni95_Fe05_T600_6vac,538,0.13292331357693649,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.474208069419703,1.2747071396914273,,A1_fe_mover
2436fc2179a7c87903231399b42497e0629cac9db4eed0ab43af8ffa8111e974,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6575119759882001,,1.0,21.99894941829816,18.0,2.402603945e-07,26.0,True,1,NiFe_Ni95_Fe05_T600_3vac#198,NiFe_Ni95_Fe05_T600_3vac,198,0.13504180222825754,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4848715677695274,1.2796186076658664,,A1_fe_mover
69e194507327d750cc2297d1ce351055adabaa32003d4deaa580cdaae1d55db8,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6532799865908602,,1.0,21.84706349848809,25.0,1.3273507525e-07,42.0,True,1,NiFe_Ni95_Fe05_T600_8vac#757,NiFe_Ni95_Fe05_T600_8vac,757,0.13714566433576986,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.472415504569699,1.295051555691411,,A1_fe_mover
9bdfcfa7fef202c308beff7c65ff94c7dff1517be9668f4e58e8afbf3136238d,pending_research,pending,4972478298379930765,5581027151000475338,False,3031796809,0,0.4802763269954085,,1.0,21.47569095625822,22.0,3.46649506e-09,27.0,True,1,NiFe_Ni95_Fe05_T700_9vac#1097,NiFe_Ni95_Fe05_T700_9vac,1097,0.13921376343927835,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.496464851933825,1.1727875297264772,,A1_fe_mover
55cefd5fd1ba138c1fcfa94d2cb41393a8ec02cae5a8a00748bffb1c108d5012,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6508795412528344,,1.0,20.612773443055183,15.0,1.1016593800000001e-07,15.0,True,1,NiFe_Ni95_Fe05_T600_2vac#309,NiFe_Ni95_Fe05_T600_2vac,309,0.1411987639854882,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.475546269687274,1.2511144024018255,,A1_fe_mover
8d1e612da4edb578dd17a3a9cd5478a8b34b990b82543a308543a3b91d46de14,pending_research,pending,4972478298379930765,5581027151000475338,False,2112806698,0,0.5807079010082818,,1.0,20.17450183271547,19.0,3.6020978710000006e-09,30.0,True,1,NiFe_Ni95_Fe05_T800_7vac#767,NiFe_Ni95_Fe05_T800_7vac,767,0.14314155917838564,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.4863720645280543,1.1965634001929382,,A1_fe_mover
b7b090e1d839666e8af9983bad9eb660eb44a014a8530a21e09f76fcd91fc5b7,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6574900401392371,,1.0,20.07669173624718,19.0,1.7329051130000002e-06,26.0,True,1,NiFe_Ni95_Fe05_T500_9vac#700,NiFe_Ni95_Fe05_T500_9vac,700,0.1450749353042443,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4852322556911064,1.2874902751511177,,A1_fe_mover
60d4664c77c37dfa0dbb8989730126eec3947d52c77afa873289bbcb5045d308,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6523543329376481,,1.0,19.78575647189488,20.0,2.038022247e-08,20.0,True,1,NiFe_Ni95_Fe05_T700_2vac#540,NiFe_Ni95_Fe05_T700_2vac,540,0.14698029449874508,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4841224666983326,1.2807945868189767,,A1_fe_mover
fba5d080ff094cc5a3d7dc229201e5dd11932498c2805837b8ed920e2832387d,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6541344988218044,,1.0,19.78546923854533,15.0,4.66959953e-09,16.0,True,1,NiFe_Ni95_Fe05_T800_2vac#557,NiFe_Ni95_Fe05_T800_2vac,557,0.14888562603280717,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4855485589123867,1.2886786155426064,,A1_fe_mover
d6796752c581666587c9e2bde70ea47eca8b4d61bfe0c79bc6332112fcd71609,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6574485610890407,,1.0,19.61847714459672,20.0,1.629660107e-06,25.0,True,1,NiFe_Ni95_Fe05_T500_9vac#699,NiFe_Ni95_Fe05_T500_9vac,699,0.15077487630547973,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4852322556911064,1.2656491739965685,,A1_fe_mover
3e3b04c2c5bf0aebe5bbb00011cc5819c93f15108f4a368d7d1db68959d6ebee,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6545783956007655,,1.0,19.48339854642104,21.0,4.811536706999999e-09,21.0,True,1,NiFe_Ni95_Fe05_T800_1vac#486,NiFe_Ni95_Fe05_T800_1vac,486,0.15265111857164113,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4826808265375684,1.286681166099695,,A1_fe_mover
2d198081512be5411dd1e02a11ab8570df49ac369a727c821fb7d0b0a4aa4199,pending_research,pending,4972478298379930765,5581027151000475338,False,2112806698,0,0.5697131525439546,,1.0,19.29847099053914,21.0,7.194443623e-07,21.0,True,1,NiFe_Ni95_Fe05_T500_10vac#876,NiFe_Ni95_Fe05_T500_10vac,876,0.15450955239972655,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.489028069192814,1.1938584100255547,,A1_fe_mover
cfabccc4a350c920e60a022c1c45c67f13ee1d7493d4cb3eb6fe997c4736ef6d,pending_research,approved,4972478298379930765,5581027151000475338,False,3031796809,0,0.4669730206153161,0.02,5.0,19.02647568293955,17.0,1.6101266077750003e-05,18.0,True,5,NiFe_Ni95_Fe05_T300_8vac#65,NiFe_Ni95_Fe05_T300_8vac,65,0.15634179320552688,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.486843178178567,1.155522493045303,,A1_fe_mover
ffe6d311358074dea9824531c68ebf3e4089a523773a4cf312559fcff9edc169,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6551488590102964,,1.0,18.9971079800384,15.0,2.085351259e-08,16.0,True,1,NiFe_Ni95_Fe05_T700_2vac#289,NiFe_Ni95_Fe05_T700_2vac,289,0.15817120591512462,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.483482735253142,1.2860959342187934,,A1_fe_mover
233ccee6f701941e58a4f4510bd7fdd8980093e9ff0363841e50e6c5cc9629af,pending_research,pending,4972478298379930765,5581027151000475338,False,2112806698,0,0.58054012329103,,1.0,18.84859706526325,22.0,3.2457345324e-09,46.0,True,1,NiFe_Ni95_Fe05_T800_7vac#1327,NiFe_Ni95_Fe05_T800_7vac,1327,0.15998631709233702,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.486726258535214,1.1855091487605882,,A1_fe_mover
e7731d99e78fbb6528a47222ef9302e3060420dc12c18c70240511d3e2de095b,pending_research,pending,4972478298379930765,5581027151000475338,False,4081219197,0,0.6540898699622631,,1.0,18.8269495786354,15.0,1.0341848670000001e-07,17.0,True,1,NiFe_Ni95_Fe05_T600_2vac#308,NiFe_Ni95_Fe05_T600_2vac,308,0.16179934362660223,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.475546269687274,1.2905624877938506,,A1_fe_mover
d7cf10426f89d2b41d9bf8a7e9286856d7b276ad28f27112f5e1cf18a113f324,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6551385046277575,,1.0,18.78288727742237,21.0,4.739025624e-09,22.0,True,1,NiFe_Ni95_Fe05_T800_1vac#485,NiFe_Ni95_Fe05_T800_1vac,485,0.16360812698164573,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4826808265375684,1.263943062688159,,A1_fe_mover
4cc00330fa3cd0c194cf1c0464d46208f657d96faace386eea5bf3b60c2ed66f,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6558656282277299,,1.0,18.780855497918576,29.0,4.8337774869999996e-09,29.0,True,1,NiFe_Ni95_Fe05_T800_1vac#663,NiFe_Ni95_Fe05_T800_1vac,663,0.16541671467726302,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.486905795379108,1.2666327002340267,,A1_fe_mover
a7a7d49c13a2d05329da6d62ff358c7bf744589597fa136014ff7233c7d14f0e,pending_research,pending,4972478298379930765,5581027151000475338,False,4081219197,0,0.6463934009170772,,1.0,18.7547219046688,19.0,5.412752711e-09,45.0,True,1,NiFe_Ni95_Fe05_T800_1vac#246,NiFe_Ni95_Fe05_T800_1vac,246,0.16722278571994087,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.4514099644693257,1.1459638084250654,,A1_fe_mover
d50a753269b9aa1c5448a0013c1ae2f0e778ca1f68a660e318b3bd4d2f20c73a,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.5671582902051844,,2.0,18.437342935648523,17.0,7.330499521e-09,30.0,True,2,NiFe_Ni95_Fe05_T800_5vac#312,NiFe_Ni95_Fe05_T800_5vac,312,0.16899829331473526,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4799392210013007,1.258018277610297,,A1_fe_mover
92d4ec76bd65a1075193f5f705e21b438cb1b819b661972d676eb431fa089c74,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6607636521039241,,1.0,18.40226629659449,17.0,6.0374522752e-07,162.0,True,1,NiFe_Ni95_Fe05_T600_3vac#199,NiFe_Ni95_Fe05_T600_3vac,199,0.17077042304541667,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4848715677695274,1.2722247552609764,,A1_fe_mover
caeacfbcc2513f15e136cc1aa550be22e03faba21fe3b10fc5a96752c29b1fb6,pending_research,pending,4972478298379930765,5581027151000475338,False,1466825020,0,0.68694175069777,,1.0,18.2767858699482,9.0,1.21514783656e-08,123.0,True,1,NiFe_Ni95_Fe05_T800_7vac#1329,NiFe_Ni95_Fe05_T800_7vac,1329,0.17253046906906475,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.487284443522028,1.3606521053718421,,A1_fe_mover
6d3144bb685ccb15588f1119bcdc84007a52d4b3ade1ca9cbe3745e643807c52,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.652437281359198,,1.0,18.23196101606817,20.0,7.488470689999999e-09,22.0,True,1,NiFe_Ni95_Fe05_T800_1vac#725,NiFe_Ni95_Fe05_T800_1vac,725,0.17428619848002205,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4806331965625605,1.2734838648453866,,A1_fe_mover
cabcde24b79c80c948a1a4307583e056f8bc1de99d26dc2d69d8cc3e2ade3d58,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.5652038887878564,,2.0,18.13076845244223,14.0,5.5414311533e-09,49.0,True,2,NiFe_Ni95_Fe05_T800_8vac#980,NiFe_Ni95_Fe05_T800_8vac,980,0.17603218309391822,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.486679039386422,1.2714738199648867,,A1_fe_mover
9045390df26ffeba98b466f7c812b41c3d46c4f542ce9f78d0a407fd3c967ed1,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.656045402286509,,1.0,18.08315913456128,19.0,4.67506008e-09,21.0,True,1,NiFe_Ni95_Fe05_T800_2vac#663,NiFe_Ni95_Fe05_T800_2vac,663,0.1777735829525286,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.487557670860017,1.266188602998435,,A1_fe_mover
3e76c6620c282a1a9bd325248b9e1bbbe350d5cd58f55f2bcdc30f21464c8f56,pending_research,pending,4972478298379930765,5581027151000475338,False,1466825020,0,0.6858041198211141,,1.0,18.05472841057349,21.0,1.21514783656e-08,123.0,True,1,NiFe_Ni95_Fe05_T800_7vac#1328,NiFe_Ni95_Fe05_T800_7vac,1328,0.1795122449455722,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.486726258535214,1.3902448080258836,,A1_fe_mover
b24ac1c62ab8a3ed68661faa53caf61534d38fd6af3007d275df62f13ff3885f,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6529444450952725,,1.0,18.052636014694112,14.0,1.7528091419e-08,49.0,True,1,NiFe_Ni95_Fe05_T700_7vac#818,NiFe_Ni95_Fe05_T700_7vac,818,0.18125070544186064,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4810371449060904,1.2630191464327394,,A1_fe_mover
546a253b40ff0720f0880cfa17dda3d45b04dd07a5fed071e0f07ef55bb08699,pending_research,pending,4972478298379930765,5581027151000475338,False,2417086131,0,0.8370041264024622,,1.0,17.945148408588594,21.0,6.355791611733999e-07,751.0,True,1,NiFe_Ni95_Fe05_T700_9vac#1098,NiFe_Ni95_Fe05_T700_9vac,1098,0.18297881493140955,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.496464851933825,1.442704289538079,,A1_fe_mover
570f62b117ac4002e268d73258bc5daa691e29ab60b8825dcfc8f454e708d3a3,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6562551518636612,,1.0,17.92128428270666,15.0,4.54483285e-09,18.0,True,1,NiFe_Ni95_Fe05_T800_2vac#558,NiFe_Ni95_Fe05_T800_2vac,558,0.18470462631667656,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4855485589123867,1.2690353721431566,,A1_fe_mover
06ac566610a66aa952546cadcd3f5df96e0752a11b85ec322493919119d0c05b,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6743562820211083,,1.0,17.71487149146161,13.0,3.08373379e-08,15.0,True,1,NiFe_Ni95_Fe05_T700_1vac#315,NiFe_Ni95_Fe05_T700_1vac,315,0.18641056024564212,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.480669987346606,1.2827636483401879,,A1_fe_mover
a5a66493ff1a8db11e53a0a1c5c5ef59e9238671a012d6846eed413c7beefff8,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6541201505926189,,2.0,17.7015632639169,19.0,7.640523703e-09,36.0,True,2,NiFe_Ni95_Fe05_T700_3vac#541,NiFe_Ni95_Fe05_T700_3vac,541,0.1881152125984521,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4819621571925343,1.2564548617022397,,A1_fe_mover
4598c1f1cb80888db47d5aafb85a0dbd8ec2a3d34fcf7127523713b55759523f,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6587024363470845,,1.0,17.598725374952895,17.0,2.290771037e-08,21.0,True,1,NiFe_Ni95_Fe05_T800_1vac#515,NiFe_Ni95_Fe05_T800_1vac,515,0.18980996171013206,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4817330809976377,1.275542275463389,,A1_fe_mover
cf234e9de15f72bb0dfb0bd147ba3f4ff4c7f3f403be2b801d092eee8da0659e,pending_research,pending,4972478298379930765,5581027151000475338,False,3031796809,0,0.5459466431429975,,1.0,17.45680781623575,21.0,2.7281214229999996e-09,27.0,True,1,NiFe_Ni95_Fe05_T800_6vac#315,NiFe_Ni95_Fe05_T800_6vac,315,0.19149104422656477,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.5032999458833114,1.125512031113256,,A1_fe_mover
03e7a677a83933eaeedf8799b6f891e958e076cee50e821fb7a6075161685f01,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.638448260227051,,1.0,16.961260612809085,17.0,3.574272968999999e-09,43.0,True,1,NiFe_Ni95_Fe05_T800_8vac#745,NiFe_Ni95_Fe05_T800_8vac,745,0.19312440577656895,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4704766576540442,1.272424160411273,,A1_fe_mover
644d582e3dcc8d7cf941f366f0c747a680025cd62d6a6e12328a0ad478e558d2,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6546692694537343,,1.0,16.9058200936486,8.0,1.6764983800000003e-08,9.0,True,1,NiFe_Ni95_Fe05_T700_1vac#291,NiFe_Ni95_Fe05_T700_1vac,291,0.19475242843022714,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.484478691923521,1.280404585682135,,A1_fe_mover
aaabe71be3356b5631059147ad06fa5a4c6db322bac64f28d4246e66611d97a5,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6532080188108013,,1.0,16.69271893641228,16.0,4.3489025e-09,19.0,True,1,NiFe_Ni95_Fe05_T800_9vac#1225,NiFe_Ni95_Fe05_T800_9vac,1225,0.19635992954103323,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4832990793528738,1.2859345725903721,,A1_fe_mover
f5720a2c6b667ba4747fca8e63d429800a12d45f0386bee4561bf6f50724bbc0,pending_research,pending,4972478298379930765,5581027151000475338,False,4081219197,0,0.6583355417669735,,1.0,16.690100581600973,16.0,2.7994529228000003e-08,20.0,True,1,NiFe_Ni95_Fe05_T800_1vac#516,NiFe_Ni95_Fe05_T800_1vac,516,0.19796717850548234,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.4817330809976377,1.272533473904741,,A1_fe_mover
17ddbdd4c40dbcd9d64073510325e10537be9141146bdc110694899f1c65d1dc,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6602851842426388,,1.0,16.680625286519323,13.0,2.9285344906e-08,18.0,True,1,NiFe_Ni95_Fe05_T800_1vac#557,NiFe_Ni95_Fe05_T800_1vac,557,0.19957351500339882,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4892972697431426,1.2917602718053778,,A1_fe_mover
cd074f69d300aaa2c162d739e70241b52bb4ab86bdfd5b8071dad26ee4db9636,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6571802889993706,,1.0,16.67043957464596,19.0,1.9434246060000002e-08,20.0,True,1,NiFe_Ni95_Fe05_T700_2vac#541,NiFe_Ni95_Fe05_T700_2vac,541,0.2011788706219742,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4841224666983326,1.275834407407794,,A1_fe_mover
650e0a68ecf869d5d56685bf5411bff8c7caedf502b5af44682b1c7fd88cdd5d,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6357166947422216,0.02,5.0,16.59169157031974,16.0,0.0065472135323507,33.0,True,5,NiFe_Ni95_Fe05_T300_10vac#167,NiFe_Ni95_Fe05_T300_10vac,167,0.2027766428441652,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.488720350353129,1.2820033469085703,,A1_fe_mover
48235014ed7599ff69aa7bb2aac015ff34211d5242056e80a65852dc3197a433,pending_research,pending,4972478298379930765,5581027151000475338,False,2417086131,0,0.8466096268139154,,1.0,16.452172999186843,17.0,7.512332539124099e-06,614.0,True,1,NiFe_Ni95_Fe05_T600_9vac#736,NiFe_Ni95_Fe05_T600_9vac,736,0.2043609794925034,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.502891518265988,1.5155032691953143,,A1_fe_mover
a4691281e662785b184b3beb4211165a0a3458e5c1e231b70d17685957e04298,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6589362478553086,,1.0,16.303531247764564,20.0,1.765593735e-08,21.0,True,1,NiFe_Ni95_Fe05_T700_1vac#344,NiFe_Ni95_Fe05_T700_1vac,344,0.2059310020089477,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.484657758641884,1.2753348573237182,,A1_fe_mover
912c5f602b975b26505fe28f24672fb0208604468c18ac1fe1e581aa0e92ef9f,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.643098815448866,,1.0,16.266427742848922,18.0,4.887755719000001e-09,30.0,True,1,NiFe_Ni95_Fe05_T800_7vac#1180,NiFe_Ni95_Fe05_T800_7vac,1180,0.20749745147503432,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.472939304777949,1.2833138345521233,,A1_fe_mover
52ce824fa1617d98c5469059ac84cf7d5ab79a9aa22b843b005ef0bf3cb4c89e,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6542667608928243,,1.0,16.258552395800987,21.0,4.048203029199999e-09,42.0,True,1,NiFe_Ni95_Fe05_T800_7vac#1217,NiFe_Ni95_Fe05_T800_7vac,1217,0.20906314254884367,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4657292710782484,1.279189611775732,,A1_fe_mover
87a154445d9dec83d92a41b605380fb2e916705e81d2608e9fb4cd925b2239c5,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6476680991763716,,1.0,15.84358234983603,19.0,3.7095576878e-09,36.0,True,1,NiFe_Ni95_Fe05_T800_8vac#575,NiFe_Ni95_Fe05_T800_8vac,575,0.21058887219920963,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4764318807684145,1.2815386613932778,,A1_fe_mover
494bfd39f9ccb40b76a5d3c7489ee458355aaade2025722a60fc2f11250f9f5c,pending_research,pending,4972478298379930765,5581027151000475338,False,2417086131,0,0.8500940262547375,,1.0,15.777795686988124,22.0,1.192506784031e-07,184.0,True,1,NiFe_Ni95_Fe05_T800_6vac#314,NiFe_Ni95_Fe05_T800_6vac,314,0.21210826662437907,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.5032999458833114,1.496607737376723,,A1_fe_mover
443f3244219d1a2c9ea7d0f8512c96f86c7741d3e7aed6541b345604ded65d09,pending_research,pending,4972478298379930765,5581027151000475338,False,1704683163,0,0.6590286934006144,,1.0,14.851213756594454,10.0,1.2596752041e-06,64.0,True,1,NiFe_Ni95_Fe05_T500_7vac#225,NiFe_Ni95_Fe05_T500_7vac,225,0.21353843163832828,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.485315749922625,1.2865713676120258,,A1_fe_mover
06be1635656adaec9bcf5bfa4ba06110638bce382e412bd0e5c5f3f08e633b7e,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6503750450656299,,1.0,14.71625390942726,10.0,1.2695026229e-08,17.0,True,1,NiFe_Ni95_Fe05_T700_5vac#370,NiFe_Ni95_Fe05_T700_5vac,370,0.21495560008143355,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.481695974592588,1.272490166854348,,A1_fe_mover
3c667dd6c2f95b14e6c0d1463a6d1429e4f6fca6cb48bd5bc9124c625d644501,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6575479343828193,,1.0,14.606006329794331,15.0,1.736871932e-08,17.0,True,1,NiFe_Ni95_Fe05_T700_2vac#290,NiFe_Ni95_Fe05_T700_2vac,290,0.2163621517336254,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.483482735253142,1.2661169542056656,,A1_fe_mover
4e30df3846b24dfc7a49d8e3309f8e27514ca8357c2fcb0475a889b77fec725c,pending_research,approved,4972478298379930765,5581027151000475338,False,2417086131,0,0.8080022890104135,0.02,5.0,14.599336960178906,17.0,3.809788940429817,8025.0,True,5,NiFe_Ni95_Fe05_T300_8vac#64,NiFe_Ni95_Fe05_T300_8vac,64,0.21776806112860886,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.486843178178567,1.4474235009599417,,A1_fe_mover
c301dd3d5a409530bdfb8d5efc5dbfaceef86b34ce88325597cce60d4e8b211a,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.649572121041274,,1.0,14.569167914578673,25.0,8.064759543099999e-08,41.0,True,1,NiFe_Ni95_Fe05_T600_8vac#756,NiFe_Ni95_Fe05_T600_8vac,756,0.2191710652584585,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.472415504569699,1.2485945705848769,,A1_fe_mover
b567430063a1082907c010253ffba0fdd103704cc54167465e15098079f8b572,pending_research,approved,4972478298379930765,5581027151000475338,False,702021517,0,0.6497327528654314,,2.0,14.441993091306887,15.0,4.34502646345e-08,22.0,True,2,NiFe_Ni95_Fe05_T600_4vac#662,NiFe_Ni95_Fe05_T600_4vac,662,0.22056182251166362,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.477887788448954,1.2781800253428899,,A1_fe_mover
0042da7199ff9951e34eafeb9c7a62212331d73ee161dea94c8aa422bc34ffa2,pending_research,approved,4972478298379930765,5581027151000475338,False,4081219197,0,0.5753059319023562,,2.0,14.37057672594158,17.0,4.322067740000001e-09,21.0,True,2,NiFe_Ni95_Fe05_T800_5vac#313,NiFe_Ni95_Fe05_T800_5vac,313,0.22194570240192435,V1NN_inplane,A1_fe_mover,HOLLOW_FCC,1,1,0,2.4799392210013007,1.2908837536811972,,A1_fe_mover
37739519fb710cae04a5395400566bdbbbeda6bd53982d3aaaebd66d1954b717,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.5875318564249029,,1.0,14.234241673256385,20.0,5.387994716e-09,27.0,True,1,NiFe_Ni95_Fe05_T700_7vac#852,NiFe_Ni95_Fe05_T700_7vac,852,0.22331645328968594,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.4644741990781966,1.2656386526021293,,A1_fe_mover
1df1b287980e923fead571709066435982191416fde1ea2f6d669cf27aa6371d,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6368104038465391,,1.0,13.5889580807569,17.0,3.869019771e-09,37.0,True,1,NiFe_Ni95_Fe05_T800_7vac#1181,NiFe_Ni95_Fe05_T800_7vac,1181,0.22462506366602583,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.472939304777949,1.2529727350351834,,A1_fe_mover
256567b2d479d73d5e76cf8bb1f50d60f19163e1f1782fb1991fa6e349296ca4,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6503561252975488,,1.0,13.367466692142106,7.0,3.549592418e-09,34.0,True,1,NiFe_Ni95_Fe05_T800_5vac#548,NiFe_Ni95_Fe05_T800_5vac,548,0.22591234452411355,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.474798395402395,1.2786029382869994,,A1_fe_mover
82c0d7113c85ef1a40e5fe9247edae87a07eaef20d77b9301134965d801e87c8,pending_research,pending,4972478298379930765,5581027151000475338,False,702021517,0,0.6747572412232331,,1.0,13.32104148568467,16.0,5.4440534499999995e-09,17.0,True,1,NiFe_Ni95_Fe05_T800_1vac#279,NiFe_Ni95_Fe05_T800_1vac,279,0.22719515465629772,V1NN_inplane,A1_fe_mover,OTHER,1,1,0,2.483421833208022,1.2824939597560718,,A1_fe_mover
